conglomerado,vivienda,hogar,cod_persona,sexo,edad,estado_civil,dominio_geografico,ubigeo,estrato,nivel_educativo,anios_educacion,trabajo_semana_pasada,ocupacion,categoria_ocupacional,tipo_empleador,tipo_contrato,horas_trabajadas_semanal,anios_en_ocupacion,tamano_empresa,ingreso_laboral_anual
18368,95,11,1,1,38,1,2,150801,2,6.0,5,1.0,4100,4,6,7,52,0, ,15732.0
18368,95,11,2,2,35,1,2,150801,2,5.0,3,1.0,5630,4,6,7,49,2, ,9083.0
18369,10,11,1,1,58,2,2,150515,5,6.0,5,1.0,9700,6, ,2,46,28, ,25636.0
18369,10,11,2,2,61,2,2,150515,5,6.0,5,1.0,9700,6, ,2,46,26, ,21593.0
18369,24,11,1,1,34,2,2,150515,5,6.0,5,1.0,2220,3,6,1,55,9,1,28575.0
18369,39,11,1,1,25,1,2,150515,5,8.0,5,1.0,8010,3,5,2,66,0, ,21593.0
18369,48,11,1,1,54,1,2,150515,5,8.0,3,1.0,8411,4,2,2,46,1, ,15451.0
18369,48,11,2,2,48,1,2,150515,5,5.0,4,1.0,5610,4,6,7,16,2, ,6239.0
18369,83,11,2,1,23,1,2,150515,5,6.0,5,1.0,9499,4,6,7,66,0, ,17995.0
18370,17,11,1,1,51,1,2,150510,2,6.0,5,1.0,113,4,6,2,47,0,1,18381.0
18370,17,11,3,2,19,6,2,150510,2,7.0,2,1.0,5510,3,6,2,16,0, ,9038.0
18370,17,11,4,1,17,6,2,150510,2,6.0,5,1.0,1071,3,6,7,30,0,1,9350.0
18370,17,11,5,2,16,6,2,150510,2,5.0,4,1.0,5610,3,6,7,16,0, ,4156.0
18370,63,11,1,1,35,1,2,150510,2,5.0,3,1.0,4100,4,6,7,32,0,1,3837.0
18370,79,11,1,1,40,5,2,150510,2,8.0,3,1.0,3312,3,6,1,48,10, ,12134.0
18370,94,11,1,1,41,1,2,150510,2,6.0,5,1.0,125,4,6,2,48,0,1,17110.0
18371,19,11,1,1,73,2,2,150601,3,10.0,7,1.0,8610,3,2,1,36,42,2,110551.0
18371,68,11,1,2,55,5,2,150601,3,5.0,4,1.0,5610,4,6,7,60,0, ,21697.0
18371,68,11,2,2,22,6,2,150601,3,9.0,1,1.0,8411,3,2,5,45,0, ,29911.0
18372,11,11,1,2,61,5,2,150204,3,5.0,2,1.0,9700,6, ,7,36,20, ,7866.0
18372,11,11,3,1,31,6,2,150204,3,10.0,5,1.0,4669,3,6,2,48,0, ,12788.0
18372,47,11,1,1,67,6,2,150204,3,10.0,5,1.0,3600,3,3,2,40,8, ,33613.0
18372,61,11,1,1,34,1,2,150204,3,10.0,5,1.0,1702,4,6,7,72,0, ,20977.0
18372,61,11,2,2,27,1,2,150204,3,9.0,2,1.0,1071,3,6,7,42,2, ,9439.0
18372,80,11,3,1,43,5,2,150204,3,10.0,7,1.0,8423,3,1, ,60,10, ,51881.0
18372,97,11,2,2,58,2,2,150204,3,6.0,5,1.0,9200,3,6,7,56,1, ,18268.0
18372,126,11,2,2,30,6,2,150204,3,10.0,5,1.0,1071,3,6,2,48,5, ,20460.0
18372,126,11,3,1,32,1,2,150204,3,10.0,6,1.0,1071,4,6,7,60,10, ,18268.0
18372,126,11,4,2,34,1,2,150204,3,6.0,5,1.0,1071,3,6,7,12,1, ,3146.0
18373,48,11,1,1,70,3,2,150605,3,6.0,5,1.0,9329,4,6,7,51,1,1,8395.0
18373,94,11,1,1,78,2,2,150605,3,3.0,2,1.0,113,4,6,7,40,0, ,10361.0
18373,94,11,4,1,35,6,2,150605,3,6.0,5,1.0,9311,3,6,7,60,2, ,15542.0
18373,94,11,5,2,25,6,2,150605,3,6.0,5,1.0,4781,3,6,7,55,0, ,10361.0
18373,144,11,5,1,20,5,2,150605,3,6.0,5,1.0,5610,4,6,7,48,1, ,10879.0
18374,48,11,3,2,33,5,2,150509,4,7.0,1,1.0,8411,3,2,5,44,2,1,12269.0
18374,77,11,1,1,34,2,2,150509,4,7.0,1,1.0,4100,4,6,7,40,1, ,23302.0
18374,77,11,2,2,37,2,2,150509,4,7.0,2,1.0,8411,3,2,6,40,2, ,15561.0
18374,77,11,6,2,59,5,2,150509,4,8.0,5,1.0,8510,3,6,7,38,0, ,15561.0
18374,105,11,1,2,45,5,2,150509,4,10.0,5,1.0,9499,3,6,7,30,5,1,21546.0
18375,8,11,1,1,69,2,2,150201,3,3.0,1,1.0,113,4,6,7,16,20, ,6214.0
18375,68,12,1,1,48,2,2,150201,3,3.0,0,1.0,4100,4,6,7,40,5,1,20713.0
18375,68,12,2,2,63,2,2,150201,3,2.0,1,1.0,113,4,6,7,42,3, ,15535.0
18375,68,12,3,1,30,6,2,150201,3,4.0,0,1.0,113,4,6,7,48,2, ,15535.0
18375,68,12,5,2,24,6,2,150201,3,10.0,5,1.0,125,3,6,5,40,0, ,17896.0
18375,98,11,1,1,71,1,2,150201,3,4.0,5,1.0,113,4,6,7,40,20, ,18124.0
18375,111,11,1,1,32,1,2,150201,3,6.0,5,1.0,113,4,6,7,48,0, ,18641.0
18376,2,11,2,2,57,2,2,150812,4,8.0,3,1.0,9602,3,6,2,48,4,1,21758.0
18376,30,11,1,1,54,1,2,150812,4,3.0,0,1.0,150,4,6,7,32,0,1,11397.0
18376,30,11,2,2,58,1,2,150812,4,3.0,2,1.0,111,4,6,7,14,0, ,4144.0
18376,30,11,3,1,29,6,2,150812,4,3.0,0,1.0,122,4,6,7,21,0,1,14357.0
18376,30,11,5,1,19,6,2,150812,4,4.0,0,1.0,122,4,6,7,21,0, ,8614.0
18376,30,11,6,2,18,6,2,150812,4,4.0,0,1.0,9700,6, ,7,60,0, ,5996.0
18376,89,11,4,1,30,1,2,150812,4,8.0,3,1.0,7729,3,6,1,37,1,1,26384.0
18376,117,11,1,2,31,5,2,150812,4,3.0,0,1.0,4630,4,6,7,52,0, ,12951.0
18376,117,11,5,1,39,5,2,150812,4,4.0,0,1.0,145,4,6,2,60,2, ,19143.0
18377,5,11,2,2,31,6,2,150812,4,10.0,5,1.0,8690,3,6,7,40,4, ,21742.998046875
18377,40,11,1,1,41,2,2,150812,4,6.0,5,1.0,1010,4,6,1,96,7, ,21526.0
18377,55,12,1,2,41,1,2,150812,4,5.0,3,1.0,161,4,6,7,20,2, ,5979.0
18377,55,12,2,1,47,1,2,150812,4,6.0,5,1.0,122,4,6,2,46,18,1,19254.0
18377,55,12,3,2,22,6,2,150812,4,10.0,5,1.0,8521,3,6,7,18,0, ,10404.0
18377,55,12,5,2,17,6,2,150812,4,6.0,5,1.0,9700,6, ,7,5,0, ,2592.0
18377,55,12,6,2,15,6,2,150812,4,5.0,1,1.0,9700,6, ,7,21,0, ,359.0
18377,55,22,1,1,25,1,2,150812,4,8.0,3,1.0,125,3,6,2,56,2, ,18567.8203125
18377,55,22,2,2,20,1,2,150812,4,6.0,5,1.0,125,4,6,2,48,0, ,14351.0
18377,128,11,1,1,51,2,2,150812,4,5.0,2,1.0,146,4,6,2,60,6, ,21526.0
18378,10,11,1,1,76,3,2,150601,3,3.0,3,1.0,113,4,6,7,30,4, ,10345.0
18378,29,11,2,1,57,1,2,150601,3,6.0,5,1.0,123,4,6,7,18,1, ,7759.0
18378,87,11,1,2,43,6,2,150601,3,6.0,5,1.0,9700,6, ,7,18,0, ,4655.0
18378,106,11,2,1,75,1,2,150601,3,3.0,3,1.0,111,4,6,7,24,4, ,9311.0
18378,126,11,1,2,46,1,2,150601,3,1.0, ,1.0,123,4,6,7,47,4, ,15518.0
18378,126,11,2,1,44,1,2,150601,3,4.0,0,1.0,122,4,6,7,47,4, ,15518.0
18379,6,11,1,1,49,2,2,150509,4,8.0,3,1.0,729,3,6,1,84,15, ,32700.0
18379,6,11,3,2,27,6,2,150509,4,11.0,2,1.0,8423,3,2,2,40,0, ,21800.0
18379,6,11,5,1,30,6,2,150509,4,8.0,3,1.0,729,3,6,2,60,5, ,27250.0
18379,51,11,1,1,68,1,2,150509,4,4.0,5,1.0,4100,4,6,7,44,0, ,20977.0
18379,51,11,4,1,41,1,2,150509,4,6.0,5,1.0,4100,4,6,7,44,0, ,26221.0
18379,72,11,1,2,39,1,2,150509,4,9.0,2,1.0,146,4,6,7,42,2, ,15139.0
18379,72,11,2,1,36,1,2,150509,4,6.0,5,1.0,146,4,6,7,60,10, ,21195.0
18379,117,11,1,2,44,2,2,150509,4,6.0,5,1.0,9700,6, ,7,24,3, ,9439.0
18380,42,11,2,1,37,1,2,150507,2,6.0,5,1.0,4100,4,6,7,45,0,1,18081.0
18380,42,11,5,1,26,1,2,150507,2,6.0,5,1.0,4100,4,6,7,27,0, ,10848.0
18380,42,11,6,1,26,1,2,150507,2,6.0,5,1.0,4923,4,6,7,47,0, ,25829.0
18380,107,11,1,2,42,2,2,150507,2,8.0,5,1.0,8510,3,6,2,40,12, ,16070.0
18380,107,11,2,1,40,2,2,150507,2,6.0,5,1.0,111,4,6,2,48,0, ,19143.0
18380,169,11,2,2,54,2,2,150507,2,8.0,3,1.0,8610,3,2,1,48,30, ,9918.0
18380,169,11,3,1,24,6,2,150507,2,10.0,5,1.0,4773,3,6,2,32,0,1,14391.0
18382,33,11,1,2,41,1,2,150504,5,3.0,0,1.0,8411,4,2,1,14,9, ,12170.0
18382,73,11,1,2,38,5,2,150504,5,5.0,1,1.0,8411,4,2,1,48,15, ,11750.0
18382,85,11,1,1,51,2,2,150504,5,3.0,0,1.0,4100,4,6,7,45,3, ,31166.0
18382,85,11,3,2,25,6,2,150504,5,10.0,6,1.0,8411,3,2,5,41,0, ,41546.0
18382,98,11,2,2,28,1,2,150504,5,3.0,0,1.0,5610,4,6,7,40,0, ,12986.0
18382,108,11,2,2,26,1,2,150504,5,6.0,5,1.0,8412,4,2,5,20,0, ,4197.0
18384,25,11,1,1,47,5,2,150202,4,6.0,5,1.0,4781,4,6,7,56,8, ,18141.0
18384,69,12,2,2,34,6,2,150202,4,6.0,5,1.0,4721,4,6,7,72,6, ,10366.0
18384,83,11,1,1,54,5,2,150202,4,7.0,1,1.0,5320,4,6,7,40,4, ,12958.0
18384,98,11,2,2,55,6,2,150202,4,7.0,2,1.0,4772,3,6,7,48,2, ,9567.0
18384,98,11,5,1,41,1,2,150202,4,3.0,0,1.0,1072,4,6,1,72,22, ,18728.0
18384,98,11,7,1,34,1,2,150202,4,10.0,5,1.0,6419,3,2,1,44,7,1,23619.0
18385,4,11,1,2,38,2,2,150801,2,10.0,5,1.0,1030,3,6,2,50,0, ,20951.0
18385,4,11,2,1,39,2,2,150801,2,10.0,5,1.0,8549,3,6,2,18,0,1,7309.0
18385,52,11,2,2,53,2,2,150801,2,9.0,3,1.0,5610,4,6,7,48,2, ,11682.0
18385,52,11,3,1,24,6,2,150801,2,10.0,5,1.0,4719,3,6,2,41,2, ,30209.0
18385,62,11,1,1,46,1,2,150801,2,6.0,5,1.0,3600,3,3,1,45,15, ,18515.1875
18385,75,11,4,1,20,6,2,150801,2,7.0,2,1.0,2511,4,6,7,48,0, ,22148.0
18386,8,11,1,1,49,5,2,150605,3,5.0,1,1.0,4100,4,6,7,52,35, ,20664.0
18386,65,11,3,2,40,2,2,150605,3,10.0,5,1.0,6512,3,6,2,40,8, ,15554.0
18386,65,11,4,1,43,2,2,150605,3,9.0,2,1.0,4630,3,6,7,44,1, ,13161.0
18386,82,11,1,2,31,1,2,150605,3,5.0,3,1.0,5510,4,6,7,42,2, ,12263.0
18386,82,11,2,2,32,1,2,150605,3,6.0,5,1.0,1030,4,6,2,72,0, ,19143.0
18386,100,24,1,2,46,3,2,150605,3,6.0,5,1.0,8610,4,2,2,48,8,1,16989.0
18386,100,34,1,2,39,5,2,150605,3,6.0,5,1.0,1073,3,6,2,48,3, ,12204.0
18386,100,44,1,1,46,1,2,150605,3,6.0,5,1.0,1073,4,6,4,48,15, ,17767.0
18387,37,11,1,1,21,5,2,150501,2,8.0,3,1.0,123,3,6,2,51,2, ,16350.0
18387,37,11,2,1,21,6,2,150501,2,8.0,3,1.0,1030,3,6,2,51,1, ,13080.0
18387,53,11,2,2,54,2,2,150501,2,5.0,2,1.0,123,4,6,7,48,20, ,18015.0
18387,53,11,5,1,28,1,2,150501,2,5.0,3,1.0,111,4,6,7,45,5, ,7267.0
18387,53,11,7,2,33,5,2,150501,2,6.0,5,1.0,113,4,6,2,48,0, ,17658.0
18387,91,11,4,2,39,2,2,150501,2,10.0,5,1.0,8412,3,2,6,40,2, ,21073.0
18387,91,11,5,1,43,2,2,150501,2,8.0,3,1.0,8422,3,1, ,48,5, ,24065.0
18388,16,11,2,1,58,6,2,150201,3,5.0,3,1.0,113,4,6,7,25,43,1,10547.0
18388,55,11,3,1,26,6,2,150201,3,11.0,1,1.0,1104,3,6,2,56,0, ,21195.0
18388,55,11,5,1,56,5,2,150201,3,4.0,0,1.0,4721,4,6,1,48,1, ,21195.0
18388,145,11,1,2,50,5,2,150201,3,5.0,3,1.0,9700,6, ,7,35,0, ,10547.0
18388,145,11,2,2,23,6,2,150201,3,9.0,4,1.0,5630,4,6,7,24,0, ,7309.0
18388,145,11,3,2,21,6,2,150201,3,7.0,2,1.0,4641,3,6,7,48,0, ,7309.0
18388,175,11,3,1,18,6,2,150201,3,6.0,5,1.0,111,4,6,7,4,2,1,2884.0
18389,4,11,1,1,58,1,2,150812,4,3.0,3,1.0,123,4,6,1,48,18, ,10595.0
18389,17,11,1,2,28,6,2,150812,4,10.0,5,1.0,8411,3,2,6,40,2, ,22620.0
18389,17,11,3,1,26,6,2,150812,4,11.0,2,1.0,8411,3,2,5,16,0,1,24362.0
18389,55,11,1,2,33,6,2,150812,4,4.0,0,1.0,5610,3,6,7,48,1, ,12656.0
18390,49,11,2,2,24,6,2,150601,3,8.0,3,1.0,6499,3,6,7,48,0, ,18124.0
18391,27,11,1,2,37,1,2,150509,4,8.0,3,1.0,9700,6, ,7,16,2,1,9492.0
18391,27,11,2,1,46,1,2,150509,4,6.0,5,1.0,729,3,6,1,36,14, ,21195.0
18391,56,11,1,1,46,2,2,150509,4,6.0,5,1.0,990,4,6,2,40,5, ,12717.0
18391,71,11,1,1,44,2,2,150509,4,6.0,5,1.0,4100,4,6,7,49,0, ,29004.0
18391,84,11,1,1,34,1,2,150509,4,6.0,5,1.0,729,4,6,1,84,12, ,31792.0
18391,84,11,2,2,36,1,2,150509,4,8.0,3,1.0,4789,3,6,7,36,1,1,7910.0
18391,84,11,3,1,15,6,2,150509,4,5.0,3,1.0,5610,3,6,7,7,2, ,2637.0
18391,100,11,1,1,53,2,2,150509,4,6.0,5,1.0,146,4,6,2,54,34, ,16636.0
18391,100,11,2,2,50,2,2,150509,4,6.0,5,1.0,9700,6, ,7,27,0, ,12656.0
18391,100,11,3,2,21,6,2,150509,4,9.0,4,1.0,9700,6, ,7,54,3, ,11074.0
18392,20,11,1,2,31,5,2,150507,2,6.0,5,1.0,5630,4,6,7,98,4, ,4655.0
18392,101,11,1,1,43,1,2,150507,2,8.0,3,1.0,4773,3,6,2,54,0, ,25006.0
18392,112,11,2,2,64,2,2,150507,2,3.0,2,1.0,111,4,6,7,36,3, ,6983.0
18393,28,11,1,1,32,1,2,150204,3,5.0,3,1.0,111,4,6,7,48,3, ,18717.0
18393,42,11,2,1,30,2,2,150204,3,4.0,0,1.0,111,4,6,7,48,10, ,19757.0
18393,59,11,1,1,37,1,2,150204,3,5.0,1,1.0,111,4,6,7,48,25, ,12998.0
18393,105,11,1,1,40,1,2,150204,3,3.0,0,1.0,146,4,6,2,63,5, ,20874.0
18394,20,11,1,1,30,1,2,150812,4,4.0,0,1.0,4100,4,6,7,32,0, ,10398.0
18394,53,11,1,2,34,1,2,150812,4,7.0,2,1.0,4711,3,6,2,72,3,1,21421.0
18394,53,11,2,1,37,1,2,150812,4,6.0,5,1.0,5610,3,6,2,72,8, ,15655.0
18394,65,11,1,1,31,1,2,150812,4,6.0,5,1.0,1061,4,6,2,66,2, ,12488.0
18395,28,11,1,2,37,5,2,150501,2,6.0,5,1.0,125,4,6,7,48,15, ,15535.0
18395,51,11,1,2,40,5,2,150501,2,2.0,3,1.0,113,4,6,2,10,25, ,3625.0
18395,51,11,2,1,18,6,2,150501,2,6.0,5,1.0,123,4,6,7,36,1, ,12428.0
18395,51,11,3,1,16,6,2,150501,2,5.0,4,1.0,124,4,6,7,12,0, ,4143.0
18395,72,11,2,1,26,1,2,150501,2,6.0,5,1.0,2393,4,6,1,72,0, ,12455.0
18395,95,11,3,1,20,6,2,150501,2,6.0,5,1.0,4321,4,6,7,30,1, ,9544.0
18395,141,11,1,1,38,1,2,150501,2,6.0,5,1.0,4100,4,6,7,48,0, ,15535.0
18396,67,44,2,1,38,1,2,150801,2,4.0,0,1.0,4100,4,6,7,48,0, ,18123.0
18396,87,11,1,1,65,2,2,150801,2,6.0,5,1.0,8423,4,2,1,56,20, ,15621.0
18396,87,11,3,1,29,6,2,150801,2,11.0,1,1.0,8610,3,2,6,48,4, ,36509.0
18396,107,11,1,1,39,1,2,150801,2,6.0,5,1.0,3600,4,3,1,48,4, ,15621.0
18396,107,11,2,2,39,1,2,150801,2,6.0,5,1.0,9700,6, ,7,40,1, ,11372.0
18396,127,11,2,2,22,6,2,150801,2,6.0,5,1.0,4771,3,6,7,48,0, ,12945.0
18396,127,11,4,1,24,6,2,150801,2,7.0,1,1.0,6511,3,6,2,40,0, ,14364.0
18397,23,11,1,2,45,6,2,150805,2,10.0,5,1.0,8521,3,6,2,40,0, ,22900.0
18397,23,11,2,2,39,6,2,150805,2,8.0,3,1.0,9700,6, ,7,55,2, ,20339.0
18397,76,11,2,2,41,1,2,150805,2,6.0,5,1.0,8510,3,6,7,30,0, ,6939.0
18397,90,11,1,2,36,6,2,150805,2,6.0,5,1.0,4649,3,6,1,48,3, ,11067.0
18397,100,11,1,2,46,1,2,150805,2,9.0,1,1.0,8620,3,6,7,48,1, ,10768.0
18397,100,11,2,1,46,1,2,150805,2,6.0,5,1.0,9609,4,6,5,44,0, ,35893.0
18398,6,11,1,1,44,2,2,150601,3,11.0,1,1.0,2029,3,6,1,48,1, ,94141.0
18398,47,11,2,2,23,6,2,150601,3,6.0,5,1.0,4789,3,6,7,33,0,1,5506.0
18399,11,11,1,1,60,6,2,150501,2,11.0,2,1.0,8610,3,2,1,48,15,1,75035.0
18399,38,11,2,2,27,6,2,150501,2,10.0,5,1.0,8610,3,2,5,40,0, ,14617.0
18399,65,11,1,1,52,2,2,150501,2,8.0,3,1.0,8610,3,2,1,40,25, ,38309.0
18399,65,11,2,2,53,2,2,150501,2,8.0,3,1.0,1102,3,6,2,44,20, ,15896.0
18399,79,11,4,1,48,2,2,150501,2,10.0,5,1.0,9412,3,6,1,48,20, ,26494.0
18399,103,11,2,2,40,2,2,150501,2,10.0,5,1.0,5610,4,6,7,70,5, ,18457.0
18399,115,11,3,2,54,6,2,150501,2,10.0,5,1.0,8423,3,2,1,44,20, ,26494.0
18400,11,11,1,1,63,2,2,150204,3,4.0,5,1.0,111,4,6,7,12,0,1,4679.0
18400,11,11,3,1,43,5,2,150204,3,6.0,5,1.0,113,4,6,7,18,0,1,9358.0
18400,26,11,3,1,24,6,2,150204,3,8.0,3,1.0,4520,3,6,7,48,2, ,17157.0
18400,57,11,1,2,40,1,2,150204,3,5.0,3,1.0,9700,6, ,7,72,0,1,7198.0
18400,57,11,2,1,41,1,2,150204,3,5.0,3,1.0,4922,4,6,7,50,0,1,33794.0
18400,72,11,1,1,33,1,2,150204,3,6.0,5,1.0,146,4,6,2,60,4, ,25192.0
18400,72,11,2,2,32,1,2,150204,3,5.0,2,1.0,122,4,6,7,20,0,1,6239.0
18400,87,11,2,1,49,6,2,150204,3,5.0,1,1.0,113,4,6,7,24,0,1,7799.0
18401,9,11,2,2,43,6,2,150810,2,11.0,2,1.0,8610,3,2,5,48,10, ,24357.0
18401,9,11,3,1,54,6,2,150810,2,6.0,5,1.0,111,4,6,7,48,20, ,13110.0
18401,58,11,2,1,56,2,2,150810,2,10.0,5,1.0,8010,3,5,2,72,17,1,12715.0
18401,132,13,3,1,28,6,2,150810,2,10.0,5,1.0,8411,3,2,2,48,1, ,30447.0
18401,132,33,1,2,39,5,2,150810,2,10.0,5,1.0,9700,6, ,7,48,3, ,7307.0
18401,132,33,2,1,20,6,2,150810,2,9.0,3,1.0,8411,3,2,5,40,1, ,18268.0
18401,181,11,2,1,32,6,2,150810,2,9.0,4,1.0,7110,3,6,2,40,0, ,15608.39453125
18401,205,11,1,1,33,6,2,150810,2,6.0,5,1.0,146,4,6,2,56,1, ,12788.0
18402,20,11,3,1,29,5,2,150601,3,6.0,5,1.0,5229,4,6,2,58,1, ,23753.0
18402,149,11,1,1,51,5,2,150601,3,6.0,5,1.0,8130,4,6,7,40,3, ,20797.0
18403,2,11,2,2,44,2,2,150502,5,5.0,4,1.0,8890,3,2,7,40,2, ,7302.0
18403,20,11,1,2,60,5,2,150502,5,5.0,3,1.0,9700,6, ,7,12,2,1,5746.0
18403,56,11,1,1,34,2,2,150502,5,7.0,2,1.0,4100,4,6,7,46,0, ,18641.0
18403,56,11,2,2,26,2,2,150502,5,5.0,2,1.0,4630,4,6,3,48,0, ,12269.0
18403,56,11,5,1,28,2,2,150502,5,5.0,3,1.0,4100,4,6,7,46,0, ,18641.0
18403,56,11,6,2,22,2,2,150502,5,5.0,2,1.0,4630,4,6,3,48,0, ,12269.0
18403,92,11,2,1,31,6,2,150502,5,6.0,5,1.0,9499,4,6,2,66,5, ,12497.0
18403,92,11,3,1,29,6,2,150502,5,5.0,3,1.0,4100,4,6,7,46,0, ,31069.0
18403,92,11,4,1,25,6,2,150502,5,6.0,5,1.0,9499,4,6,7,50,1, ,13167.0
18403,92,11,5,1,18,6,2,150502,5,6.0,5,1.0,8130,4,6,7,11,0, ,958.0
18403,110,11,1,1,49,2,2,150502,5,4.0,0,1.0,9499,4,6,1,66,18, ,20828.0
18403,110,11,2,2,44,2,2,150502,5,6.0,5,1.0,9700,6, ,7,16,0, ,7767.0
18404,15,11,2,2,34,5,2,150510,2,8.0,5,1.0,8510,3,6,2,35,6,1,17759.0
18404,15,11,4,2,21,6,2,150510,2,8.0,3,1.0,8510,3,6,7,35,3, ,5103.0
18404,52,11,1,2,49,5,2,150510,2,8.0,3,1.0,8610,3,2,5,36,4,2,24014.0
18404,71,11,1,1,50,2,2,150510,2,6.0,5,1.0,4100,4,6,7,48,1,1,31157.0
18404,71,11,2,2,43,2,2,150510,2,7.0,2,1.0,1030,4,6,2,51,6,1,18071.0
18404,71,11,3,1,21,6,2,150510,2,7.0,2,1.0,4321,4,6,4,50,0, ,12307.0
18404,110,11,1,1,63,2,2,150510,2,4.0,6,1.0,113,4,6,7,42,40,1,11943.0
18405,12,11,1,1,63,5,2,150801,2,4.0,6,1.0,4100,4,6,7,16,0,1,5178.0
18406,26,11,2,1,42,1,2,150810,2,6.0,5,1.0,119,4,6,7,24,0, ,16531.0
18406,26,11,6,1,36,6,2,150810,2,10.0,5,1.0,123,4,6,2,36,3, ,9392.0
18406,53,11,1,2,56,5,2,150810,2,3.0,0,1.0,128,4,6,7,24,5, ,15498.0
18406,78,11,2,1,27,6,2,150810,2,3.0,0,1.0,146,4,6,7,48,2, ,12915.0
18406,78,11,3,1,20,6,2,150810,2,6.0,5,1.0,125,4,6,7,30,2, ,18081.0
18406,101,11,3,1,21,1,2,150810,2,6.0,5,1.0,146,4,6,7,72,1, ,12263.0
18406,114,11,1,1,56,1,2,150810,2,8.0,3,1.0,125,4,6,7,40,5, ,18081.0
18406,114,11,2,2,50,1,2,150810,2,3.0,0,1.0,125,4,6,7,42,0, ,15498.0
18406,114,11,3,1,25,6,2,150810,2,10.0,5,1.0,125,3,6,5,60,1, ,17947.0
18406,114,11,4,1,20,6,2,150810,2,8.0,3,1.0,125,4,6,7,40,1, ,9299.0
18408,1,11,1,1,84,2,2,150801,2,11.0,2,1.0,8530,3,2,2,30,30, ,29897.0
18408,20,11,1,1,35,6,2,150801,2,11.0,1,1.0,1622,3,6,2,45,10, ,27266.0
18408,69,11,1,1,31,6,2,150801,2,11.0,2,1.0,7210,3,6,2,40,4, ,17938.0
18408,69,11,2,2,64,5,2,150801,2,10.0,5,1.0,8530,3,2,1,40,37, ,43650.0
18408,105,11,2,2,50,6,2,150801,2,11.0,2,1.0,146,3,6,2,48,25, ,35877.0
18409,18,11,1,2,67,5,2,150202,4,5.0,2,1.0,9700,6, ,7,48,29,1,10672.0
18409,68,11,1,1,65,2,2,150202,4,6.0,5,1.0,1072,4,6,1,68,8, ,26166.0
18409,68,11,3,2,26,6,2,150202,4,9.0,1,1.0,4741,3,6,7,60,0, ,16152.0
18409,85,12,2,1,50,6,2,150202,4,8.0,3,1.0,7830,4,6,2,60,0, ,14229.333984375
18409,85,22,1,1,46,1,2,150202,4,8.0,3,1.0,7830,4,6,2,45,0, ,10672.0
18410,53,11,7,1,18,6,2,150805,2,6.0,5,1.0,4781,3,6,7,42,0, ,12986.0
18410,126,11,2,2,57,6,2,150805,2,6.0,5,1.0,1010,3,6,1,40,36, ,31174.0
18410,194,11,1,1,49,2,2,150805,2,6.0,5,1.0,9700,6, ,7,51,0, ,11990.0
18410,194,11,3,2,21,6,2,150805,2,9.0,1,1.0,5610,3,6,7,16,0, ,4156.0
18411,43,11,1,1,36,1,2,150601,3,6.0,5,1.0,7830,3,5,2,10,2, ,16607.0
18411,66,11,4,2,42,6,2,150601,3,8.0,5,1.0,8510,3,2,1,30,8, ,21536.0
18411,89,11,1,1,76,3,2,150601,3,6.0,5,1.0,4781,3,6,7,54,1, ,5166.0
18411,111,11,1,1,44,1,2,150601,3,6.0,5,1.0,8411,3,2,2,56,2,1,14573.0
18411,134,11,1,1,61,2,2,150601,3,5.0,1,1.0,4100,4,6,7,46,7, ,11964.0
18412,12,11,2,2,17,6,2,150507,2,6.0,5,1.0,4761,3,6,7,40,0, ,4796.0
18412,29,11,1,1,69,2,2,150507,2,10.0,5,1.0,2511,4,6,7,50,0, ,16614.0
18412,29,11,2,2,60,2,2,150507,2,6.0,5,1.0,8411,3,2,5,40,0, ,14533.0
18412,29,11,3,2,27,6,2,150507,2,10.0,5,1.0,8412,3,2,5,40,0, ,36334.0
18412,29,11,4,1,32,5,2,150507,2,8.0,3,1.0,6419,3,6,2,48,8, ,26342.0
18412,79,11,2,2,42,2,2,150507,2,8.0,4,1.0,8510,3,2,2,30,0, ,17912.0
18412,96,11,1,1,51,1,2,150507,2,4.0,0,1.0,121,4,6,7,60,0, ,15575.0
18412,96,11,2,2,47,1,2,150507,2,4.0,0,1.0,121,4,6,7,32,0, ,15575.0
18412,96,11,3,1,23,6,2,150507,2,10.0,5,1.0,5510,4,6,2,48,0, ,33381.0
18413,120,11,1,2,29,1,2,150204,3,7.0,1,1.0,6910,3,6,7,44,2,1,12486.0
18413,141,11,1,1,44,6,2,150204,3,6.0,5,1.0,5510,3,6,7,88,6,1,18272.0
18413,141,11,5,1,25,1,2,150204,3,6.0,5,1.0,4630,4,6,7,45,0, ,15820.0
18413,141,11,6,2,21,6,2,150204,3,9.0,2,1.0,5510,4,6,7,42,0,1,12181.0
18413,141,11,8,1,14,6,2,150204,3,5.0,2,1.0,5510,4,6,7,18,0,1,3164.0
18413,180,11,4,1,16,6,2,150204,3,6.0,5,1.0,5610,3,6,7,48,0, ,10758.0
18414,39,11,1,2,56,6,2,150810,2,4.0,0,1.0,9700,6, ,7,15,0,1,3107.0
18414,39,11,2,1,30,6,2,150810,2,7.0,2,1.0,4630,3,6,2,48,0, ,10677.0
18414,39,11,3,2,32,5,2,150810,2,6.0,5,1.0,4630,3,6,2,48,0, ,10677.0
18414,47,11,2,2,41,1,2,150810,2,6.0,5,1.0,125,4,6,2,60,4, ,18641.0
